year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers,FG%,FT%,award,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Usability,POSITION_METRIC,playoff,playerID,tmID,pos
8,0,29,27,851,321,69,101,170,49,34,30,50,75,255,125,88,68,13,3,1,321,170,49,30,34,50,0.49019607843137253,0.7727272727272727,0,11.068965517241379,5.862068965517241,1.6896551724137931,1.0344827586206897,1.1724137931034482,1.7241379310344827,0.7336206896551725,0.6625386996904025,0,mcwilta01w,LAS,F-C
9,2,7,7,185,75,17,30,47,13,3,5,9,18,64,27,22,20,1,1,0,191,110,32,17,12,26,0.46296296296296297,0.8863636363636364,0,27.285714285714285,15.714285714285714,4.571428571428571,2.4285714285714284,1.7142857142857142,3.7142857142857144,0.6607142857142857,0.6167763157894737,1,mcwilta01w,DET,F-C
9,1,26,26,862,347,59,132,191,41,44,25,75,62,280,147,63,46,25,7,0,347,191,41,25,44,75,0.525,0.7301587301587301,0,13.346153846153847,7.346153846153846,1.5769230769230769,0.9615384615384616,1.6923076923076923,2.8846153846153846,0.8288461538461539,0.6522556390977443,0,mcwilta01w,WAS,F-C
10,0,34,34,1032,332,65,160,225,98,33,16,66,86,283,139,68,51,15,3,0,370,247,107,18,38,79,0.5048231511254019,0.7428571428571429,0,10.882352941176471,7.264705882352941,3.1470588235294117,0.5294117647058824,1.1176470588235294,2.323529411764706,0.7588235294117647,0.6174446717500464,1,mcwilta01w,DET,F-C
1,0,32,32,904,373,69,103,172,61,29,18,62,113,289,136,137,100,7,1,4,426,212,72,21,34,73,0.47706422018348627,0.7290322580645161,0,13.3125,6.625,2.25,0.65625,1.0625,2.28125,0.70625,0.6792933891822983,1,melvich01w,CLE,F-C
2,0,27,20,754,266,66,88,154,50,24,16,45,81,215,102,86,60,2,2,0,290,166,56,18,26,51,0.47619047619047616,0.7010309278350515,0,10.74074074074074,6.148148148148148,2.074074074074074,0.6666666666666666,0.9629629629629629,1.8888888888888888,0.6981481481481482,0.6511627906976745,1,melvich01w,CLE,F-C
3,0,32,32,1055,399,84,110,194,57,28,18,74,104,330,153,131,90,6,3,2,399,194,57,18,28,74,0.4636363636363636,0.6870229007633588,0,12.46875,6.0625,1.78125,0.5625,0.875,2.3125,0.82421875,0.6363636363636362,0,melvich01w,CLE,F-C
4,0,34,34,1061,444,82,133,215,52,28,22,67,108,333,159,176,123,11,3,0,494,228,57,26,30,75,0.4697802197802198,0.7095238095238096,0,14.529411764705882,6.705882352941177,1.6764705882352942,0.7647058823529411,0.8823529411764706,2.2058823529411766,0.7801470588235294,0.7017543859649122,1,melvich01w,CLE,F-C
5,0,34,16,825,293,63,68,131,37,15,18,52,89,256,104,111,85,0,0,0,334,156,43,22,16,54,0.4076655052264808,0.7575757575757576,0,9.823529411764707,4.588235294117647,1.2647058823529411,0.6470588235294118,0.47058823529411764,1.588235294117647,0.6066176470588235,0.6023848684210525,1,melvich01w,WAS,F-C
6,0,34,34,1051,397,82,117,199,25,31,14,61,113,305,150,138,93,16,4,1,397,199,25,14,31,61,0.4918032786885246,0.6739130434782609,0,11.676470588235293,5.852941176470588,0.7352941176470589,0.4117647058823529,0.9117647058823529,1.7941176470588236,0.7727941176470589,0.6850733390854185,0,melvich01w,WAS,F-C
7,0,34,34,999,405,84,140,224,45,34,26,62,109,294,153,151,99,2,0,1,416,239,45,26,34,67,0.511326860841424,0.6451612903225806,0,12.235294117647058,7.029411764705882,1.3235294117647058,0.7647058823529411,1.0,1.9705882352941178,0.7345588235294118,0.7250268528464017,1,melvich01w,WAS,F-C
8,2,29,25,853,288,66,127,193,37,32,22,69,88,233,109,110,69,5,1,0,288,193,37,22,32,69,0.4678111587982833,0.6272727272727273,0,9.931034482758621,6.655172413793103,1.2758620689655173,0.7586206896551724,1.103448275862069,2.3793103448275863,0.7353448275862069,0.6505534221820646,0,melvich01w,CHI,F-C
8,1,3,3,82,34,7,13,20,0,6,0,2,13,26,9,19,16,2,0,0,34,20,0,0,6,2,0.34615384615384615,0.8421052631578947,0,11.333333333333334,6.666666666666667,0.0,0.0,2.0,0.6666666666666666,0.6833333333333333,0.6882591093117408,0,melvich01w,WAS,F-C
9,0,34,18,759,278,85,87,172,50,31,10,49,99,221,98,132,81,3,1,1,278,172,50,10,31,49,0.4434389140271493,0.6136363636363636,0,8.176470588235293,5.0588235294117645,1.4705882352941178,0.29411764705882354,0.9117647058823529,1.4411764705882353,0.5580882352941177,0.6620623958085258,0,melvich01w,CHI,F-C
10,0,34,33,756,201,79,79,158,36,34,29,50,101,188,84,61,33,1,0,0,218,164,40,30,36,57,0.455,0.5625,0,6.411764705882353,4.823529411764706,1.1764705882352942,0.8823529411764706,1.0588235294117647,1.6764705882352942,0.5558823529411765,0.5627099664053751,1,melvich01w,WAS,F-C
5,0,6,0,39,10,2,3,5,3,0,0,3,2,8,4,0,0,5,2,0,10,5,3,0,0,3,0.5,0.0,0,1.6666666666666667,0.8333333333333334,0.5,0.0,0.0,0.5,0.1625,0.18181818181818182,1,mendigi01w,SAC,G
6,0,18,0,135,31,0,4,4,13,5,1,15,13,30,9,7,7,20,6,0,31,4,13,1,5,15,0.3,1.0,0,1.7222222222222223,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.2777777777777778,0.8333333333333334,0.1875,0.1575757575757576,1,miaomi01w,SAC,G
10,0,1,0,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1,millebr01w,DET,C
2,0,20,0,137,34,5,4,9,8,6,0,13,10,40,13,11,6,6,2,0,34,9,8,0,6,13,0.325,0.5454545454545454,0,1.7,0.45,0.4,0.0,0.3,0.65,0.17125,0.1118881118881119,0,milleco01w,WAS,G
3,0,32,32,904,298,44,72,116,82,33,2,59,84,263,114,56,46,64,24,0,352,131,94,2,35,66,0.43130990415335463,0.7878787878787878,1,11.0,4.09375,2.9375,0.0625,1.09375,2.0625,0.70625,0.2526964560862866,1,milleco01w,WAS,G
4,0,33,33,1076,413,55,72,127,86,39,7,53,95,382,172,53,37,89,32,1,413,127,86,7,39,53,0.450261780104712,0.6981132075471698,0,12.515151515151516,3.8484848484848486,2.606060606060606,0.21212121212121213,1.1818181818181819,1.606060606060606,0.8151515151515152,0.2950257289879932,0,milleco01w,WAS,G
5,0,33,8,637,160,35,28,63,43,18,3,27,60,167,72,14,11,19,5,0,176,70,45,3,23,29,0.42473118279569894,0.8125,0,5.333333333333333,2.121212121212121,1.3636363636363635,0.09090909090909091,0.696969696969697,0.8787878787878788,0.4825757575757576,0.2895622895622896,1,milleco01w,WAS,G
6,0,34,4,500,153,24,35,59,44,26,3,28,53,160,68,10,8,24,9,0,153,59,44,3,26,28,0.425,0.8,0,4.5,1.7352941176470589,1.2941176470588236,0.08823529411764706,0.7647058823529411,0.8235294117647058,0.36764705882352944,0.2857142857142857,0,milleco01w,WAS,G
7,0,34,4,658,206,36,55,91,59,34,4,49,73,171,84,29,26,30,12,1,222,97,61,4,35,53,0.489247311827957,0.8181818181818182,0,6.529411764705882,2.8529411764705883,1.7941176470588236,0.11764705882352941,1.0294117647058822,1.5588235294117647,0.4838235294117647,0.2189239332096475,1,milleco01w,WAS,G
8,0,30,2,455,120,20,29,49,25,19,2,29,45,116,47,16,16,25,10,0,120,49,25,2,19,29,0.4051724137931034,1.0,0,4.0,1.6333333333333333,0.8333333333333334,0.06666666666666667,0.6333333333333333,0.9666666666666667,0.37916666666666665,0.1567398119122257,0,milleco01w,WAS,G
9,0,34,6,710,179,46,39,85,47,26,5,58,63,217,77,16,10,53,15,0,179,85,47,5,26,58,0.3548387096774194,0.625,0,5.264705882352941,2.5,1.3823529411764706,0.14705882352941177,0.7647058823529411,1.7058823529411764,0.5220588235294118,0.14733542319749215,0,milleco01w,WAS,G
10,0,34,5,407,131,20,30,50,33,12,2,31,37,122,50,26,23,27,8,0,138,50,35,2,12,32,0.41732283464566927,0.8846153846153846,0,4.0588235294117645,1.4705882352941178,1.0294117647058822,0.058823529411764705,0.35294117647058826,0.9411764705882353,0.29926470588235293,0.1935483870967742,1,milleco01w,ATL,G
2,0,26,0,225,55,11,17,28,14,9,0,9,14,57,22,5,4,19,7,0,55,28,14,0,9,9,0.3728813559322034,0.5714285714285714,0,2.1153846153846154,1.0769230769230769,0.5384615384615384,0.0,0.34615384615384615,0.34615384615384615,0.21634615384615385,0.2828282828282828,1,milleke01w,CHA,G
3,0,32,0,554,211,31,37,68,49,22,1,27,39,177,79,38,29,51,24,0,216,70,49,1,22,28,0.44751381215469616,0.7631578947368421,0,6.75,2.1875,1.53125,0.03125,0.6875,0.875,0.4328125,0.32996632996632996,1,milleke01w,CHA,G
4,0,34,0,523,189,20,33,53,47,18,2,35,44,167,68,40,31,52,22,0,197,54,49,2,18,36,0.4067796610169492,0.775,0,5.794117647058823,1.588235294117647,1.4411764705882353,0.058823529411764705,0.5294117647058824,1.0588235294117647,0.3845588235294118,0.24415584415584415,1,milleke01w,CHA,G
5,0,34,34,1096,348,28,80,108,106,37,5,74,81,326,126,57,50,112,46,3,348,108,106,5,37,74,0.38650306748466257,0.8771929824561403,1,10.235294117647058,3.176470588235294,3.1176470588235294,0.14705882352941177,1.088235294117647,2.176470588235294,0.8058823529411765,0.26044226044226043,0,milleke01w,IND,G
6,0,34,34,1057,348,26,60,86,81,40,2,53,81,278,122,79,67,114,37,1,388,93,91,2,45,58,0.4227129337539432,0.8314606741573034,0,11.411764705882353,2.735294117647059,2.676470588235294,0.058823529411764705,1.3235294117647058,1.7058823529411764,0.7772058823529412,0.27787307032590053,1,milleke01w,IND,G
7,0,27,24,814,296,41,103,144,94,28,6,73,74,259,109,62,48,79,30,0,296,144,94,6,28,73,0.42084942084942084,0.7741935483870968,0,10.962962962962964,5.333333333333333,3.4814814814814814,0.2222222222222222,1.037037037037037,2.7037037037037037,0.7537037037037037,0.23412204234122044,0,milleke01w,PHO,G
8,0,34,34,1040,321,47,121,168,156,42,5,86,94,240,115,82,64,70,27,1,426,216,188,6,54,104,0.47318611987381703,0.7913043478260869,0,12.529411764705882,6.352941176470588,5.529411764705882,0.17647058823529413,1.588235294117647,3.0588235294117645,0.7647058823529411,0.3298097251585624,1,milleke01w,PHO,G
9,0,34,34,945,283,50,98,148,135,22,4,84,66,262,107,58,49,52,20,0,283,148,135,4,22,84,0.4083969465648855,0.8448275862068966,0,8.323529411764707,4.352941176470588,3.9705882352941178,0.11764705882352941,0.6470588235294118,2.4705882352941178,0.6948529411764706,0.29220779220779225,0,milleke01w,PHO,G
10,0,34,25,675,150,19,55,74,67,24,2,50,56,149,54,22,20,66,22,0,150,74,67,2,24,50,0.3624161073825503,0.9090909090909091,0,4.411764705882353,2.176470588235294,1.9705882352941178,0.058823529411764705,0.7058823529411765,1.4705882352941178,0.4963235294117647,0.24363636363636365,0,milleke01w,MIN,G
1,0,31,0,295,130,39,41,80,9,10,8,37,71,105,46,51,38,0,0,1,141,83,9,8,10,40,0.44642857142857145,0.6949152542372882,0,4.548387096774194,2.6774193548387095,0.2903225806451613,0.25806451612903225,0.3225806451612903,1.2903225806451613,0.23790322580645162,0.07235453723243894,1,millsta01w,WAS,C
2,0,30,0,319,64,40,65,105,6,14,4,25,72,69,23,31,18,1,0,0,64,105,6,4,14,25,0.3333333333333333,0.5806451612903226,0,2.1333333333333333,3.5,0.2,0.13333333333333333,0.4666666666666667,0.8333333333333334,0.2658333333333333,0.037383177570093455,0,millsta01w,WAS,C
3,0,4,0,17,0,0,3,3,0,1,0,2,3,4,0,2,0,0,0,0,0,3,0,0,1,2,0.0,0.0,0,0.0,0.75,0.0,0.0,0.25,0.5,0.10625,0.0,1,millsta01w,WAS,C
4,0,29,0,185,58,27,28,55,7,4,2,23,58,49,20,31,18,0,0,1,58,55,7,2,4,23,0.40816326530612246,0.5806451612903226,0,2.0,1.896551724137931,0.2413793103448276,0.06896551724137931,0.13793103448275862,0.7931034482758621,0.15948275862068967,0.019336126329358685,0,millsta01w,SAS,C
8,0,5,1,51,15,10,8,18,2,0,0,6,11,21,6,4,3,0,0,0,15,18,2,0,0,6,0.2857142857142857,0.75,0,3.0,3.6,0.4,0.0,0.0,1.2,0.255,0.0,1,millsta01w,DET,C
1,0,32,32,983,378,55,139,194,68,44,29,67,124,293,150,102,76,8,2,3,428,216,80,31,50,77,0.5151515151515151,0.7543859649122807,0,13.375,6.75,2.5,0.96875,1.5625,2.40625,0.76796875,0.5226293103448276,1,miltode01w,LAS,F
2,0,32,27,938,330,71,98,169,68,49,29,58,101,296,134,63,50,35,12,0,416,213,88,39,56,69,0.46944444444444444,0.7682926829268293,0,13.0,6.65625,2.75,1.21875,1.75,2.15625,0.7328125,0.45528017241379315,1,miltode01w,LAS,F
3,0,32,25,966,362,65,146,211,45,50,35,94,122,271,132,104,77,50,21,3,440,252,53,44,60,105,0.48036253776435045,0.7666666666666667,0,13.75,7.875,1.65625,1.375,1.875,3.28125,0.7546875,0.568426724137931,1,miltode01w,LAS,F
4,0,31,30,1086,416,59,161,220,64,49,41,79,109,328,139,143,115,61,23,3,547,277,89,54,66,99,0.42857142857142855,0.797752808988764,0,17.64516129032258,8.935483870967742,2.870967741935484,1.7419354838709677,2.129032258064516,3.193548387096774,0.8758064516129033,0.6117908787541714,1,miltode01w,LAS,F
5,0,19,19,604,186,35,55,90,31,23,10,48,63,161,65,62,45,37,11,1,186,90,31,10,23,48,0.40372670807453415,0.7258064516129032,0,9.789473684210526,4.7368421052631575,1.631578947368421,0.5263157894736842,1.2105263157894737,2.526315789473684,0.7947368421052632,0.40834845735027225,1,miltode01w,LAS,F
6,0,33,30,1069,394,45,127,172,58,57,18,75,117,331,138,99,79,119,39,4,394,172,58,18,57,75,0.4169184290030212,0.797979797979798,0,11.93939393939394,5.212121212121212,1.7575757575757576,0.5454545454545454,1.7272727272727273,2.272727272727273,0.8098484848484848,0.4493207941483804,0,miltode01w,WAS,F
7,0,23,20,675,335,23,89,112,48,35,17,67,87,265,125,63,51,79,34,2,363,130,53,18,38,73,0.46258503401360546,0.8153846153846154,0,15.782608695652174,5.6521739130434785,2.3043478260869565,0.782608695652174,1.6521739130434783,3.1739130434782608,0.7336956521739131,0.4197901049475263,1,miltode01w,WAS,F
8,0,34,34,1141,456,45,172,217,55,52,38,121,107,473,165,116,98,119,28,2,456,217,55,38,52,121,0.3488372093023256,0.8448275862068966,0,13.411764705882353,6.382352941176471,1.6176470588235294,1.1176470588235294,1.5294117647058822,3.5588235294117645,0.8389705882352941,0.5502028397565923,0,miltode01w,WAS,F
9,0,31,31,1016,431,64,132,196,73,34,18,99,109,344,165,93,72,81,29,0,495,232,84,22,42,112,0.46898263027295284,0.7685185185185185,0,15.96774193548387,7.483870967741935,2.7096774193548385,0.7096774193548387,1.3548387096774193,3.6129032258064515,0.8193548387096774,0.5450500556173526,1,miltode01w,LAS,F
10,0,33,33,1043,338,51,106,157,71,41,8,74,84,322,129,74,56,82,24,1,392,192,86,9,51,87,0.39313984168865435,0.7333333333333333,0,11.878787878787879,5.818181818181818,2.606060606060606,0.2727272727272727,1.5454545454545454,2.6363636363636362,0.7901515151515152,0.410135841170324,1,miltode01w,LAS,F
9,0,34,5,518,131,14,43,57,97,17,3,39,43,105,39,42,34,47,19,0,160,59,105,3,17,45,0.38095238095238093,0.8333333333333334,0,4.705882352941177,1.7352941176470589,3.088235294117647,0.08823529411764706,0.5,1.3235294117647058,0.38088235294117645,0.4522144522144522,1,mitchle01w,NYL,G
10,0,34,2,436,80,8,33,41,76,9,2,26,46,100,30,6,6,52,14,0,80,41,76,2,9,26,0.3,1.0,0,2.3529411764705883,1.2058823529411764,2.235294117647059,0.058823529411764705,0.2647058823529412,0.7647058823529411,0.3205882352941177,0.5314685314685315,0,mitchle01w,NYL,G
7,0,27,1,277,58,27,19,46,17,10,6,15,14,63,20,30,14,12,4,0,58,46,17,6,10,15,0.31746031746031744,0.4666666666666667,0,2.1481481481481484,1.7037037037037037,0.6296296296296297,0.2222222222222222,0.37037037037037035,0.5555555555555556,0.2564814814814815,0.14687100893997446,0,moeggli01w,CHI,F
8,0,23,0,206,37,26,5,31,6,3,2,10,15,41,17,5,2,6,1,0,37,31,6,2,3,10,0.4146341463414634,0.4,0,1.608695652173913,1.3478260869565217,0.2608695652173913,0.08695652173913043,0.13043478260869565,0.43478260869565216,0.22391304347826088,0.11619190404797602,0,moeggli01w,CHI,F
2,0,7,0,123,41,4,12,16,17,6,0,16,11,36,14,12,9,12,4,0,41,16,17,0,6,16,0.3888888888888889,0.75,0,5.857142857142857,2.2857142857142856,2.4285714285714284,0.0,0.8571428571428571,2.2857142857142856,0.4392857142857143,0.19318181818181818,0,moisead01w,PHO,G
3,0,32,4,619,193,15,45,60,79,30,3,72,53,164,63,60,48,66,19,0,193,60,79,3,30,72,0.38414634146341464,0.8,0,6.03125,1.875,2.46875,0.09375,0.9375,2.25,0.48359375,0.19949494949494953,0,moisead01w,PHO,G
8,0,4,0,31,7,3,4,7,3,3,0,10,2,5,2,2,2,1,1,0,7,7,3,0,3,10,0.4,1.0,0,1.75,1.75,0.75,0.0,0.75,2.5,0.19375,0.05454545454545454,1,moisead01w,PHO,G
10,0,16,1,169,35,15,11,26,19,9,0,12,17,36,14,2,2,15,5,0,35,26,19,0,9,12,0.3888888888888889,1.0,0,2.1875,1.625,1.1875,0.0,0.5625,0.75,0.2640625,0.14008620689655174,0,montaan01w,MIN,F
10,0,34,9,764,306,15,51,66,72,25,9,66,37,250,102,72,60,121,42,0,306,66,72,9,25,66,0.408,0.8333333333333334,0,9.0,1.9411764705882353,2.1176470588235294,0.2647058823529412,0.7352941176470589,1.9411764705882353,0.5617647058823529,0.1983471074380165,0,montgre01w,MIN,G
3,0,18,2,128,42,9,20,29,3,5,1,14,16,38,16,14,10,1,0,0,42,30,3,1,6,14,0.4,0.7142857142857143,0,2.3333333333333335,1.6666666666666667,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.7777777777777778,0.17777777777777778,0.015576323987538939,1,mooreja01w,IND,C
6,1,6,0,49,3,1,4,5,2,0,0,4,9,3,1,2,1,0,0,1,3,5,2,0,0,4,0.3333333333333333,0.5,0,0.5,0.8333333333333334,0.3333333333333333,0.0,0.0,0.6666666666666666,0.20416666666666666,0.5263157894736842,0,mooreje01w,CHA,F-C
6,2,15,0,109,8,4,4,8,1,4,0,5,21,8,4,0,0,0,0,0,8,8,1,0,4,5,0.5,0.0,0,0.5333333333333333,0.5333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.3333333333333333,0.18166666666666667,0.5263157894736842,1,mooreje01w,LAS,F-C
7,0,34,33,653,147,35,63,98,24,22,9,28,79,136,59,38,29,2,0,1,171,114,29,9,24,31,0.4430379746835443,0.775,0,5.029411764705882,3.3529411764705883,0.8529411764705882,0.2647058823529412,0.7058823529411765,0.9117647058823529,0.4801470588235294,0.5688854489164086,1,mooreje01w,LAS,F-C
8,0,29,17,440,123,36,52,88,18,6,6,33,64,121,48,42,27,0,0,1,123,88,18,6,6,33,0.39669421487603307,0.6428571428571429,0,4.241379310344827,3.0344827586206895,0.6206896551724138,0.20689655172413793,0.20689655172413793,1.1379310344827587,0.3793103448275862,0.5350152240104392,0,mooreje01w,LAS,F-C
9,0,28,2,309,39,17,28,45,17,4,5,17,48,43,14,16,11,0,0,0,47,50,20,5,4,20,0.3269230769230769,0.7222222222222222,0,1.6785714285714286,1.7857142857142858,0.7142857142857143,0.17857142857142858,0.14285714285714285,0.7142857142857143,0.27589285714285716,0.47735618115055073,1,mooreje01w,LAS,F-C
10,0,31,9,613,148,40,56,96,14,19,6,32,85,121,57,46,34,1,0,0,170,113,17,8,24,35,0.4482758620689655,0.7407407407407407,0,5.483870967741935,3.6451612903225805,0.5483870967741935,0.25806451612903225,0.7741935483870968,1.1290322580645162,0.49435483870967745,0.6437581557198782,1,mooreje01w,IND,F-C
6,0,24,0,182,22,4,23,27,19,10,0,25,12,23,9,9,4,2,0,0,22,27,19,0,10,25,0.391304347826087,0.4444444444444444,0,0.9166666666666666,1.125,0.7916666666666666,0.0,0.4166666666666667,1.0416666666666667,0.18958333333333333,0.13818181818181818,1,moorelo01w,NYL,G
7,0,34,29,952,208,31,113,144,122,61,10,65,90,201,68,51,37,96,35,0,208,144,122,10,61,65,0.3383084577114428,0.7254901960784313,0,6.117647058823529,4.235294117647059,3.588235294117647,0.29411764705882354,1.7941176470588236,1.911764705882353,0.7,0.3412587412587413,0,moorelo01w,NYL,G
8,0,34,33,1163,327,40,98,138,163,75,5,99,93,289,119,58,34,135,55,1,358,153,178,5,81,105,0.40809968847352024,0.5806451612903226,0,10.529411764705882,4.5,5.235294117647059,0.14705882352941177,2.3823529411764706,3.088235294117647,0.8551470588235294,0.29935720844811753,1,moorelo01w,NYL,G
9,0,29,29,809,154,30,82,112,132,44,4,77,71,161,55,24,20,83,24,0,197,133,157,4,53,88,0.3349282296650718,0.75,0,6.793103448275862,4.586206896551724,5.413793103448276,0.13793103448275862,1.8275862068965518,3.0344827586206895,0.6974137931034483,0.3116883116883117,1,moorelo01w,NYL,G
10,0,34,32,941,215,19,106,125,133,66,2,78,55,233,78,48,33,100,26,0,215,125,133,2,66,78,0.33476394849785407,0.6875,0,6.323529411764706,3.676470588235294,3.911764705882353,0.058823529411764705,1.9411764705882353,2.2941176470588234,0.6919117647058823,0.31002331002331,0,moorelo01w,NYL,G
8,0,19,0,87,21,3,12,15,4,3,0,7,21,26,7,8,6,8,1,0,21,15,4,0,3,7,0.2692307692307692,0.75,0,1.105263157894737,0.7894736842105263,0.21052631578947367,0.0,0.15789473684210525,0.3684210526315789,0.11447368421052631,0.10389610389610389,0,moorena01w,MIN,G
9,0,16,0,125,48,7,8,15,5,4,3,3,18,47,15,27,15,9,3,0,48,15,5,3,4,3,0.3191489361702128,0.5555555555555556,0,3.0,0.9375,0.3125,0.1875,0.25,0.1875,0.1953125,0.30303030303030304,0,moorena01w,MIN,G
3,1,5,3,83,28,3,4,7,10,7,0,11,16,25,8,10,10,9,2,0,28,7,10,0,7,11,0.32,1.0,0,5.6,1.4,2.0,0.0,1.4,2.2,0.415,0.2962962962962963,0,mooreta01w,MIA,G-F
3,2,26,20,653,196,20,56,76,78,23,9,74,65,172,63,53,44,68,26,0,196,76,78,9,23,74,0.36627906976744184,0.8301886792452831,0,7.538461538461538,2.923076923076923,3.0,0.34615384615384615,0.8846153846153846,2.8461538461538463,0.6278846153846154,0.5098039215686274,0,mooreta01w,MIN,G-F
4,1,15,0,66,21,3,6,9,4,4,2,6,5,16,8,6,5,4,0,0,21,9,4,2,4,6,0.5,0.8333333333333334,0,1.4,0.6,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.4,0.11,0.0,1,mooreta01w,DET,G-F
4,2,11,0,110,33,3,16,19,8,5,4,10,9,26,11,13,11,5,0,0,33,19,8,4,5,10,0.4230769230769231,0.8461538461538461,0,3.0,1.7272727272727273,0.7272727272727273,0.36363636363636365,0.45454545454545453,0.9090909090909091,0.25,0.0,0,mooreta01w,PHO,G-F
5,0,32,0,387,82,7,21,28,53,26,9,34,46,61,27,29,25,10,3,0,82,28,53,9,26,34,0.4426229508196721,0.8620689655172413,0,2.5625,0.875,1.65625,0.28125,0.8125,1.0625,0.30234375,0.39999999999999997,0,mooreta01w,PHO,G-F
6,0,7,0,48,11,0,7,7,6,0,0,4,6,6,4,2,2,3,1,0,11,7,6,0,0,4,0.6666666666666666,1.0,0,1.5714285714285714,1.0,0.8571428571428571,0.0,0.0,0.5714285714285714,0.17142857142857143,0.4444444444444444,1,mooreta01w,NYL,G-F
7,0,34,33,634,206,16,55,71,65,33,8,38,59,145,68,66,53,49,17,0,237,83,76,9,36,46,0.47560975609756095,0.7792207792207793,0,6.970588235294118,2.4411764705882355,2.235294117647059,0.2647058823529412,1.0588235294117647,1.3529411764705883,0.4661764705882353,0.4625850340136054,1,mooreta01w,LAS,G-F
8,0,15,9,289,58,8,17,25,44,16,2,32,38,57,21,12,12,15,4,1,58,25,44,2,16,32,0.3684210526315789,1.0,0,3.8666666666666667,1.6666666666666667,2.933333333333333,0.13333333333333333,1.0666666666666667,2.1333333333333333,0.4816666666666667,0.3555555555555555,0,mooreta01w,HOU,G-F
3,0,2,0,6,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.075,0.0,0,moosca01w,MIA,F-C
8,0,28,0,279,83,25,53,78,10,8,6,19,22,62,30,28,23,1,0,0,83,78,10,6,8,19,0.4838709677419355,0.8214285714285714,0,2.9642857142857144,2.7857142857142856,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.6785714285714286,0.24910714285714286,0.24014778325123154,0,mosbybe01w,WAS,F
9,0,24,1,183,48,17,36,53,2,2,7,12,20,51,20,12,8,0,0,0,48,53,2,7,2,12,0.39215686274509803,0.6666666666666666,0,2.0,2.2083333333333335,0.08333333333333333,0.2916666666666667,0.08333333333333333,0.5,0.190625,0.19037356321839083,0,mosbybe01w,WAS,F
10,0,24,0,169,46,15,22,37,3,8,1,16,29,47,17,14,12,1,0,1,46,37,3,1,8,16,0.3617021276595745,0.8571428571428571,0,1.9166666666666667,1.5416666666666667,0.125,0.041666666666666664,0.3333333333333333,0.6666666666666666,0.17604166666666668,0.13290229885057472,1,mosbybe01w,WAS,F
2,0,5,0,17,6,1,2,3,0,0,1,2,5,3,3,0,0,0,0,0,6,3,0,1,0,2,1.0,0.0,0,1.2,0.6,0.0,0.2,0.0,0.4,0.085,0.056074766355140186,0,moweje01w,POR,C
3,0,5,0,16,1,1,0,1,0,0,0,1,3,1,0,2,1,0,0,0,1,1,0,0,0,1,0.0,0.5,0,0.2,0.2,0.0,0.0,0.0,0.2,0.08,0.0,0,moweje01w,POR,C
4,0,1,0,21,0,0,1,1,0,0,1,1,3,2,0,0,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.525,0.2803738317757009,1,moweje01w,LAS,C
